lat,lon,ele,time,level1,level2,level3
51.489524,-0.961962,138.091962,2022-08-07T13:30:27.245Z,6378238.091962,138.091962,28.621978
51.489409,-0.961959,138.104631,2022-08-07T13:30:30.226Z,6378238.104631,138.104631,28.634647000000015
51.48929,-0.961946,138.11777,2022-08-07T13:30:33.223Z,6378238.11777,138.11777,28.64778600000001
51.489172,-0.961923,138.130863,2022-08-07T13:30:36.221Z,6378238.130863,138.130863,28.66087900000001
51.48905,-0.961899,138.144403,2022-08-07T13:30:39.208Z,6378238.144403,138.144403,28.674419000000015
51.488925,-0.961871,138.158305,2022-08-07T13:30:42.206Z,6378238.158305,138.158305,28.688321000000016
51.488802,-0.961845,138.171971,2022-08-07T13:30:45.227Z,6378238.171971,138.171971,28.701987000000017
51.488684,-0.961806,138.185241,2022-08-07T13:30:48.204Z,6378238.185241,138.185241,28.715256999999994
51.48857,-0.961766,138.198095,2022-08-07T13:30:51.218Z,6378238.198095,138.198095,28.728111
51.488466,-0.961723,137.988078,2022-08-07T13:30:54.265Z,6378237.988078,137.988078,28.518094000000005
51.488362,-0.961684,137.732558,2022-08-07T13:30:57.218Z,6378237.732558,137.732558,28.262574000000015
51.488247,-0.961636,137.448273,2022-08-07T13:31:00.220Z,6378237.448273,137.448273,27.978289000000004
51.488128,-0.961597,137.15769,2022-08-07T13:31:03.206Z,6378237.15769,137.15769,27.687706000000006
51.48801,-0.961545,136.864932,2022-08-07T13:31:06.232Z,6378236.864932,136.864932,27.394948000000014
51.487879,-0.961493,136.542074,2022-08-07T13:31:09.215Z,6378236.542074,136.542074,27.072090000000017
51.487789,-0.96146,136.321202,2022-08-07T13:31:11.216Z,6378236.321202,136.321202,26.851218000000003
51.487656,-0.961428,135.99944,2022-08-07T13:31:14.205Z,6378235.99944,135.99944,26.529455999999996
51.487567,-0.961399,135.782163,2022-08-07T13:31:16.219Z,6378235.782163,135.782163,26.312179
51.487454,-0.96135,135.502122,2022-08-07T13:31:19.213Z,6378235.502122,135.502122,26.032138000000018
51.487356,-0.961328,135.265371,2022-08-07T13:31:21.243Z,6378235.265371,135.265371,25.79538699999999
51.487267,-0.961269,135.035004,2022-08-07T13:31:23.218Z,6378235.035004,135.035004,25.56501999999999
51.487175,-0.961219,134.802625,2022-08-07T13:31:25.224Z,6378234.802625,134.802625,25.33264100000001
51.487069,-0.961161,134.534697,2022-08-07T13:31:27.256Z,6378234.534697,134.534697,25.064712999999998
51.486967,-0.961105,134.276789,2022-08-07T13:31:29.218Z,6378234.276789,134.276789,24.80680500000001
51.486864,-0.96104,134.012011,2022-08-07T13:31:31.219Z,6378234.012011,134.012011,24.542027000000004
51.486747,-0.960987,133.769866,2022-08-07T13:31:33.219Z,6378233.769866,133.769866,24.29988200000001
51.486631,-0.960908,133.552006,2022-08-07T13:31:35.204Z,6378233.552006,133.552006,24.08202200000001
51.486506,-0.960844,133.325157,2022-08-07T13:31:37.219Z,6378233.325157,133.325157,23.855172999999994
51.486362,-0.960765,133.062046,2022-08-07T13:31:39.251Z,6378233.062046,133.062046,23.592062000000013
51.486203,-0.960703,132.779138,2022-08-07T13:31:41.206Z,6378232.779138,132.779138,23.309153999999992
51.486072,-0.960642,132.543303,2022-08-07T13:31:43.221Z,6378232.543303,132.543303,23.073319000000012
51.48594,-0.960656,132.314572,2022-08-07T13:31:45.216Z,6378232.314572,132.314572,22.844588
51.485828,-0.960669,132.120413,2022-08-07T13:31:47.219Z,6378232.120413,132.120413,22.650429000000017
51.485708,-0.960715,131.907098,2022-08-07T13:31:49.219Z,6378231.907098,131.907098,22.437113999999994
51.485598,-0.960784,131.702908,2022-08-07T13:31:51.219Z,6378231.702908,131.702908,22.23292400000001
51.485496,-0.960884,131.496276,2022-08-07T13:31:53.208Z,6378231.496276,131.496276,22.026291999999998
51.485387,-0.960994,131.273684,2022-08-07T13:31:55.224Z,6378231.273684,131.273684,21.803700000000006
51.485289,-0.961096,131.07176,2022-08-07T13:31:57.225Z,6378231.07176,131.07176,21.601776000000015
51.485196,-0.961194,130.879429,2022-08-07T13:31:59.214Z,6378230.879429,130.879429,21.40944499999999
51.48511,-0.961308,130.589939,2022-08-07T13:32:01.217Z,6378230.589939,130.589939,21.11995499999999
51.485023,-0.961403,130.232587,2022-08-07T13:32:03.219Z,6378230.232587,130.232587,20.762603
51.484938,-0.961489,129.891348,2022-08-07T13:32:05.216Z,6378229.891348,129.891348,20.421363999999997
51.484859,-0.961573,129.569524,2022-08-07T13:32:07.217Z,6378229.569524,129.569524,20.099540000000005
51.484747,-0.961701,129.102596,2022-08-07T13:32:10.207Z,6378229.102596,129.102596,19.63261200000001
51.484635,-0.961831,128.633202,2022-08-07T13:32:13.216Z,6378228.633202,128.633202,19.163218000000015
51.484535,-0.961916,128.248891,2022-08-07T13:32:16.220Z,6378228.248891,128.248891,18.77890699999999
51.484446,-0.961991,127.907495,2022-08-07T13:32:18.214Z,6378227.907495,127.907495,18.437511
51.48436,-0.962067,127.574073,2022-08-07T13:32:20.215Z,6378227.574073,127.574073,18.104089000000002
51.484273,-0.96215,127.23035,2022-08-07T13:32:22.215Z,6378227.23035,127.23035,17.760366000000005
51.484186,-0.962235,126.884447,2022-08-07T13:32:24.215Z,6378226.884447,126.884447,17.414462999999998
51.484084,-0.962283,126.523421,2022-08-07T13:32:26.218Z,6378226.523421,126.523421,17.053437000000002
51.483988,-0.962378,126.140401,2022-08-07T13:32:28.204Z,6378226.140401,126.140401,16.670417
51.483902,-0.962449,125.811947,2022-08-07T13:32:30.216Z,6378225.811947,125.811947,16.341963000000007
51.48381,-0.962517,125.467944,2022-08-07T13:32:32.274Z,6378225.467944,125.467944,15.997960000000006
51.483721,-0.962593,125.125559,2022-08-07T13:32:34.214Z,6378225.125559,125.125559,15.655574999999999
51.483641,-0.962662,124.817113,2022-08-07T13:32:36.204Z,6378224.817113,124.817113,15.34712900000001
51.483553,-0.962751,124.691494,2022-08-07T13:32:38.220Z,6378224.691494,124.691494,15.22151000000001
51.483449,-0.962818,124.716374,2022-08-07T13:32:40.220Z,6378224.716374,124.716374,15.246390000000005
51.483361,-0.962879,124.737654,2022-08-07T13:32:42.219Z,6378224.737654,124.737654,15.26767000000001
51.483276,-0.962947,124.758738,2022-08-07T13:32:44.221Z,6378224.758738,124.758738,15.288753999999997
51.483179,-0.963012,124.782074,2022-08-07T13:32:46.219Z,6378224.782074,124.782074,15.312089999999998
51.483077,-0.963077,124.806439,2022-08-07T13:32:48.220Z,6378224.806439,124.806439,15.336455
51.482978,-0.963133,124.829743,2022-08-07T13:32:50.216Z,6378224.829743,124.829743,15.359758999999997
51.482884,-0.963199,124.85252,2022-08-07T13:32:52.217Z,6378224.85252,124.85252,15.382536000000002
51.482795,-0.963269,124.874523,2022-08-07T13:32:54.219Z,6378224.874523,124.874523,15.404539
51.482699,-0.963336,124.897764,2022-08-07T13:32:56.216Z,6378224.897764,124.897764,15.427779999999998
51.482605,-0.963406,124.920769,2022-08-07T13:32:58.251Z,6378224.920769,124.920769,15.45078500000001
51.482516,-0.963458,124.941796,2022-08-07T13:33:00.224Z,6378224.941796,124.941796,15.471812
51.48243,-0.963513,124.962348,2022-08-07T13:33:02.224Z,6378224.962348,124.962348,15.49236400000001
51.482346,-0.963608,124.98516,2022-08-07T13:33:04.219Z,6378224.98516,124.98516,15.515175999999997
51.48226,-0.963711,125.00898,2022-08-07T13:33:06.219Z,6378225.00898,125.00898,15.538995999999997
51.482155,-0.963788,125.034608,2022-08-07T13:33:08.216Z,6378225.034608,125.034608,15.56462400000001
51.482052,-0.963885,125.061119,2022-08-07T13:33:10.212Z,6378225.061119,125.061119,15.591135000000008
51.481951,-0.963984,125.208909,2022-08-07T13:33:12.226Z,6378225.208909,125.208909,15.738925000000009
51.481834,-0.964067,125.565202,2022-08-07T13:33:14.207Z,6378225.565202,125.565202,16.095218000000003
51.481743,-0.964143,125.850919,2022-08-07T13:33:16.215Z,6378225.850919,125.850919,16.380935000000008
51.481647,-0.964206,126.139799,2022-08-07T13:33:18.245Z,6378226.139799,126.139799,16.669815
51.481541,-0.964275,126.458402,2022-08-07T13:33:20.216Z,6378226.458402,126.458402,16.98841800000001
51.481437,-0.964325,126.760802,2022-08-07T13:33:22.223Z,6378226.760802,126.760802,17.290818
51.481331,-0.964399,127.082764,2022-08-07T13:33:24.260Z,6378227.082764,127.082764,17.61278
51.48123,-0.964456,127.380972,2022-08-07T13:33:26.219Z,6378227.380972,127.380972,17.910988000000003
51.481137,-0.9645,127.651035,2022-08-07T13:33:28.224Z,6378227.651035,127.651035,18.181050999999997
51.481035,-0.964542,127.94435,2022-08-07T13:33:30.244Z,6378227.94435,127.94435,18.474366000000003
51.480948,-0.964588,128.19949,2022-08-07T13:33:32.224Z,6378228.19949,128.19949,18.729506
51.480854,-0.96463,128.471276,2022-08-07T13:33:34.215Z,6378228.471276,128.471276,19.001291999999992
51.480755,-0.964662,128.752574,2022-08-07T13:33:36.221Z,6378228.752574,128.752574,19.282590000000013
51.480656,-0.96468,129.030102,2022-08-07T13:33:38.220Z,6378229.030102,129.030102,19.560118000000003
51.480563,-0.964721,129.298741,2022-08-07T13:33:40.227Z,6378229.298741,129.298741,19.82875700000001
51.480471,-0.964747,129.558947,2022-08-07T13:33:42.224Z,6378229.558947,129.558947,20.088962999999993
51.480376,-0.964785,129.831658,2022-08-07T13:33:44.218Z,6378229.831658,129.831658,20.361674000000008
51.48028,-0.964827,130.082967,2022-08-07T13:33:46.273Z,6378230.082967,130.082967,20.612983
51.480173,-0.964863,130.026512,2022-08-07T13:33:49.218Z,6378230.026512,130.026512,20.556528
51.480071,-0.964855,129.973777,2022-08-07T13:33:53.215Z,6378229.973777,129.973777,20.503793000000016
51.479955,-0.964872,129.913625,2022-08-07T13:33:56.218Z,6378229.913625,129.913625,20.443641
51.479835,-0.964919,129.849841,2022-08-07T13:33:59.203Z,6378229.849841,129.849841,20.379857
51.47971,-0.964988,129.781583,2022-08-07T13:34:02.219Z,6378229.781583,129.781583,20.311599000000015
51.479618,-0.964997,129.733986,2022-08-07T13:34:04.220Z,6378229.733986,129.733986,20.26400199999999
51.479527,-0.965041,129.684909,2022-08-07T13:34:06.222Z,6378229.684909,129.684909,20.214925000000008
51.479437,-0.965076,129.63709,2022-08-07T13:34:08.217Z,6378229.63709,129.63709,20.167106000000004
51.479307,-0.965116,129.568736,2022-08-07T13:34:11.217Z,6378229.568736,129.568736,20.098752000000005
51.479219,-0.965156,129.521507,2022-08-07T13:34:13.215Z,6378229.521507,129.521507,20.051523000000017
51.479085,-0.965178,129.451949,2022-08-07T13:34:16.216Z,6378229.451949,129.451949,19.981965000000017
51.478972,-0.965214,129.392459,2022-08-07T13:34:19.215Z,6378229.392459,129.392459,19.922475000000006
51.478886,-0.965265,129.345116,2022-08-07T13:34:21.216Z,6378229.345116,129.345116,19.875131999999994
51.478799,-0.965323,129.296471,2022-08-07T13:34:23.226Z,6378229.296471,129.296471,19.826487
51.478665,-0.965379,129.224968,2022-08-07T13:34:26.235Z,6378229.224968,129.224968,19.754983999999993
51.478571,-0.96543,129.17373,2022-08-07T13:34:28.215Z,6378229.17373,129.17373,19.70374600000001
51.478441,-0.965483,128.930571,2022-08-07T13:34:31.217Z,6378228.930571,128.930571,19.46058699999999
51.478317,-0.96556,128.639688,2022-08-07T13:34:34.226Z,6378228.639688,128.639688,19.16970400000001
51.478189,-0.965646,128.336106,2022-08-07T13:34:37.248Z,6378228.336106,128.336106,18.866122000000004
51.478074,-0.965712,128.068907,2022-08-07T13:34:40.225Z,6378228.068907,128.068907,18.598923
51.477955,-0.965782,127.791624,2022-08-07T13:34:43.228Z,6378227.791624,127.791624,18.321640000000002
51.477836,-0.965848,127.516168,2022-08-07T13:34:46.234Z,6378227.516168,127.516168,18.046183999999997
51.477714,-0.965921,127.23131,2022-08-07T13:34:49.207Z,6378227.23131,127.23131,17.761325999999997
51.477593,-0.965996,126.947532,2022-08-07T13:34:52.220Z,6378226.947532,126.947532,17.477548
51.477474,-0.966069,126.668815,2022-08-07T13:34:55.211Z,6378226.668815,126.668815,17.198831
51.477355,-0.966144,126.389115,2022-08-07T13:34:58.223Z,6378226.389115,126.389115,16.919131000000007
51.47727,-0.966202,126.187045,2022-08-07T13:35:00.220Z,6378226.187045,126.187045,16.717061
51.477188,-0.966264,125.988739,2022-08-07T13:35:02.217Z,6378225.988739,125.988739,16.518755
51.477068,-0.966354,125.698959,2022-08-07T13:35:05.208Z,6378225.698959,125.698959,16.228975000000005
51.476953,-0.966448,125.416621,2022-08-07T13:35:08.217Z,6378225.416621,125.416621,15.94663700000001
51.476831,-0.966524,125.016253,2022-08-07T13:35:11.215Z,6378225.016253,125.016253,15.54626900000001
51.476718,-0.966599,124.419305,2022-08-07T13:35:14.216Z,6378224.419305,124.419305,14.949320999999998
51.476605,-0.966673,123.823511,2022-08-07T13:35:17.218Z,6378223.823511,123.823511,14.353527
51.476513,-0.966732,123.33986,2022-08-07T13:35:19.217Z,6378223.33986,123.33986,13.869876000000005
51.476419,-0.966789,122.84931,2022-08-07T13:35:21.216Z,6378222.84931,122.84931,13.379326000000006
51.476327,-0.966856,122.356118,2022-08-07T13:35:23.219Z,6378222.356118,122.356118,12.886133999999998
51.476217,-0.966918,121.786964,2022-08-07T13:35:25.219Z,6378221.786964,121.786964,12.316980000000001
51.476096,-0.966959,121.183225,2022-08-07T13:35:27.220Z,6378221.183225,121.183225,11.713240999999996
51.475963,-0.966983,120.529826,2022-08-07T13:35:29.204Z,6378220.529826,120.529826,11.059842000000003
51.475822,-0.966967,119.839741,2022-08-07T13:35:31.217Z,6378219.839741,119.839741,10.369757000000007
51.475671,-0.966941,119.098327,2022-08-07T13:35:33.230Z,6378219.098327,119.098327,9.628343000000001
51.475512,-0.966932,118.3216,2022-08-07T13:35:35.211Z,6378218.3216,118.3216,8.851616000000007
51.47535,-0.966976,117.519473,2022-08-07T13:35:37.223Z,6378217.519473,117.519473,8.049489000000008
51.475183,-0.967047,116.676072,2022-08-07T13:35:39.218Z,6378216.676072,116.676072,7.206088000000008
51.475097,-0.967093,116.242334,2022-08-07T13:35:40.218Z,6378216.242334,116.242334,6.772350000000003
51.474928,-0.967182,115.41071,2022-08-07T13:35:42.220Z,6378215.41071,115.41071,5.940725999999998
51.474769,-0.967279,114.615404,2022-08-07T13:35:44.248Z,6378214.615404,114.615404,5.145420000000001
51.474598,-0.967361,113.780949,2022-08-07T13:35:46.227Z,6378213.780949,113.780949,4.31096500000001
51.474508,-0.9674,113.345073,2022-08-07T13:35:47.223Z,6378213.345073,113.345073,3.8750890000000027
51.474417,-0.967441,112.903144,2022-08-07T13:35:48.225Z,6378212.903144,112.903144,3.433160000000001
51.474323,-0.967501,112.430162,2022-08-07T13:35:49.213Z,6378212.430162,112.430162,2.960177999999999
51.474233,-0.967542,111.992732,2022-08-07T13:35:50.200Z,6378211.992732,111.992732,2.522748000000007
51.474149,-0.967598,111.567454,2022-08-07T13:35:51.222Z,6378211.567454,111.567454,2.0974700000000013
51.474057,-0.967652,111.109438,2022-08-07T13:35:52.210Z,6378211.109438,111.109438,1.6394540000000006
51.473965,-0.967706,110.651423,2022-08-07T13:35:53.221Z,6378210.651423,110.651423,1.1814389999999975
51.473874,-0.967739,110.215211,2022-08-07T13:35:54.215Z,6378210.215211,110.215211,0.7452269999999999
51.473697,-0.967828,109.347963,2022-08-07T13:35:56.220Z,6378209.347963,109.347963,-0.12202100000000371
51.473603,-0.967874,108.888479,2022-08-07T13:35:57.220Z,6378208.888479,108.888479,-0.5815049999999928
51.473517,-0.967925,108.459809,2022-08-07T13:35:58.219Z,6378208.459809,108.459809,-1.0101749999999896
51.473346,-0.96803,107.466295,2022-08-07T13:36:00.217Z,6378207.466295,107.466295,-2.0036889999999943
51.473196,-0.968127,106.467375,2022-08-07T13:36:02.219Z,6378206.467375,106.467375,-3.0026089999999925
51.473032,-0.968249,105.350845,2022-08-07T13:36:04.215Z,6378205.350845,105.350845,-4.11913899999999
51.472865,-0.96836,104.234339,2022-08-07T13:36:06.236Z,6378204.234339,104.234339,-5.235644999999991
51.472711,-0.968444,103.229645,2022-08-07T13:36:08.215Z,6378203.229645,103.229645,-6.240338999999992
51.47256,-0.968516,102.256619,2022-08-07T13:36:10.220Z,6378202.256619,102.256619,-7.213364999999996
51.472424,-0.968559,101.400384,2022-08-07T13:36:12.215Z,6378201.400384,101.400384,-8.069599999999994
51.472286,-0.968634,100.50041,2022-08-07T13:36:14.215Z,6378200.50041,100.50041,-8.969573999999994
51.472143,-0.9687,99.581292,2022-08-07T13:36:16.221Z,6378199.581292,99.581292,-9.888691999999992
51.472006,-0.968776,98.685918,2022-08-07T13:36:18.220Z,6378198.685918,98.685918,-10.784065999999996
51.47187,-0.968824,97.825758,2022-08-07T13:36:20.216Z,6378197.825758,97.825758,-11.644226000000003
51.471738,-0.968877,96.985254,2022-08-07T13:36:22.214Z,6378196.985254,96.985254,-12.484729999999999
51.471607,-0.968923,96.56902,2022-08-07T13:36:24.213Z,6378196.56902,96.56902,-12.900964000000002
51.47147,-0.96898,96.166093,2022-08-07T13:36:26.234Z,6378196.166093,96.166093,-13.303890999999993
51.471329,-0.969033,95.753807,2022-08-07T13:36:28.222Z,6378195.753807,95.753807,-13.716177000000002
51.471193,-0.969107,95.344977,2022-08-07T13:36:30.218Z,6378195.344977,95.344977,-14.125006999999997
51.471062,-0.969147,94.965331,2022-08-07T13:36:32.207Z,6378194.965331,94.965331,-14.50465299999999
51.470935,-0.969216,94.583615,2022-08-07T13:36:34.217Z,6378194.583615,94.583615,-14.886369000000002
51.470803,-0.969269,94.196233,2022-08-07T13:36:36.216Z,6378194.196233,94.196233,-15.27375099999999
51.470674,-0.969316,93.819628,2022-08-07T13:36:38.217Z,6378193.819628,93.819628,-15.650356000000002
51.470547,-0.969328,93.457431,2022-08-07T13:36:40.219Z,6378193.457431,93.457431,-16.012552999999997
51.470438,-0.969369,93.138701,2022-08-07T13:36:42.205Z,6378193.138701,93.138701,-16.331283
51.470302,-0.969405,92.746278,2022-08-07T13:36:45.210Z,6378192.746278,92.746278,-16.723705999999993
51.470213,-0.96947,92.467904,2022-08-07T13:36:47.217Z,6378192.467904,92.467904,-17.002079999999992
51.47011,-0.969555,92.138184,2022-08-07T13:36:50.222Z,6378192.138184,92.138184,-17.3318
51.470008,-0.969569,91.846729,2022-08-07T13:36:54.211Z,6378191.846729,91.846729,-17.623255
51.46997,-0.969701,91.775249,2022-08-07T13:37:11.209Z,6378191.775249,91.775249,-17.694734999999994
51.469854,-0.969852,91.724399,2022-08-07T13:37:20.215Z,6378191.724399,91.724399,-17.74558499999999
51.469758,-0.970003,91.678637,2022-08-07T13:37:22.214Z,6378191.678637,91.678637,-17.791347000000002
51.469605,-0.970076,91.62429,2022-08-07T13:37:24.216Z,6378191.62429,91.62429,-17.845693999999995
51.469463,-0.970214,91.567771,2022-08-07T13:37:26.216Z,6378191.567771,91.567771,-17.902213000000003
51.469334,-0.97038,91.511478,2022-08-07T13:37:28.206Z,6378191.511478,91.511478,-17.958506
51.4692,-0.970553,91.452928,2022-08-07T13:37:30.215Z,6378191.452928,91.452928,-18.017055999999997
51.469111,-0.970774,91.397111,2022-08-07T13:37:32.210Z,6378191.397111,91.397111,-18.072873
51.469004,-0.970963,91.342942,2022-08-07T13:37:34.245Z,6378191.342942,91.342942,-18.127042000000003
51.468873,-0.971131,91.285852,2022-08-07T13:37:36.209Z,6378191.285852,91.285852,-18.18413199999999
51.468774,-0.971335,91.231003,2022-08-07T13:37:38.213Z,6378191.231003,91.231003,-18.238980999999995
51.468681,-0.971508,91.175408,2022-08-07T13:37:40.216Z,6378191.175408,91.175408,-18.294575999999992
51.468552,-0.971636,91.05828,2022-08-07T13:37:42.231Z,6378191.05828,91.05828,-18.411704
51.468468,-0.971798,90.956871,2022-08-07T13:37:44.201Z,6378190.956871,90.956871,-18.51311299999999
51.468347,-0.971941,90.840825,2022-08-07T13:37:47.212Z,6378190.840825,90.840825,-18.629159
51.468255,-0.972065,90.748045,2022-08-07T13:37:49.224Z,6378190.748045,90.748045,-18.721938999999992
51.468138,-0.97216,90.64678,2022-08-07T13:37:51.213Z,6378190.64678,90.64678,-18.82320399999999
51.468028,-0.972271,90.546432,2022-08-07T13:37:53.208Z,6378190.546432,90.546432,-18.923552
51.467911,-0.972386,90.440476,2022-08-07T13:37:56.213Z,6378190.440476,90.440476,-19.029507999999993
51.467835,-0.972525,90.351493,2022-08-07T13:37:59.215Z,6378190.351493,90.351493,-19.11849099999999
51.467747,-0.972561,90.281356,2022-08-07T13:38:01.240Z,6378190.281356,90.281356,-19.188627999999994
51.467672,-0.972644,90.210999,2022-08-07T13:38:04.210Z,6378190.210999,90.210999,-19.258984999999996
51.467592,-0.972748,90.131493,2022-08-07T13:38:08.210Z,6378190.131493,90.131493,-19.33849099999999
51.467502,-0.972835,90.050352,2022-08-07T13:38:12.224Z,6378190.050352,90.050352,-19.419631999999993
51.467389,-0.972771,89.957806,2022-08-07T13:38:17.210Z,6378189.957806,89.957806,-19.51217799999999
51.46735,-0.972636,89.886208,2022-08-07T13:38:19.213Z,6378189.886208,89.886208,-19.583776
51.467317,-0.972436,89.778524,2022-08-07T13:38:21.209Z,6378189.778524,89.778524,-19.691459999999992
51.467294,-0.972283,89.652843,2022-08-07T13:38:23.212Z,6378189.652843,89.652843,-19.817140999999992
51.467245,-0.972133,89.517596,2022-08-07T13:38:25.211Z,6378189.517596,89.517596,-19.952388
51.467219,-0.971971,89.38401,2022-08-07T13:38:27.214Z,6378189.38401,89.38401,-20.085973999999993
51.467168,-0.97176,89.203283,2022-08-07T13:38:30.211Z,6378189.203283,89.203283,-20.266700999999998
51.467123,-0.971624,89.080315,2022-08-07T13:38:32.213Z,6378189.080315,89.080315,-20.389668999999998
51.467066,-0.971493,88.952718,2022-08-07T13:38:34.223Z,6378188.952718,88.952718,-20.517265999999992
51.467035,-0.971323,88.811272,2022-08-07T13:38:36.209Z,6378188.811272,88.811272,-20.658711999999994
51.466997,-0.971184,88.690059,2022-08-07T13:38:38.223Z,6378188.690059,88.690059,-20.77992499999999
51.466908,-0.971002,88.505299,2022-08-07T13:38:41.209Z,6378188.505299,88.505299,-20.964685000000003
51.466863,-0.970864,88.380918,2022-08-07T13:38:43.221Z,6378188.380918,88.380918,-21.089066000000003
51.466846,-0.970654,88.211816,2022-08-07T13:38:45.221Z,6378188.211816,88.211816,-21.258167999999998
51.466766,-0.970534,88.071467,2022-08-07T13:38:47.207Z,6378188.071467,88.071467,-21.398517
51.466736,-0.970382,87.944144,2022-08-07T13:38:49.213Z,6378187.944144,87.944144,-21.525840000000002
51.466677,-0.970192,87.774618,2022-08-07T13:38:51.224Z,6378187.774618,87.774618,-21.695365999999993
51.466636,-0.970033,87.637204,2022-08-07T13:38:53.215Z,6378187.637204,87.637204,-21.83278
51.46661,-0.969888,87.516715,2022-08-07T13:38:55.215Z,6378187.516715,87.516715,-21.95326899999999
51.466527,-0.969796,87.34212,2022-08-07T13:38:57.225Z,6378187.34212,87.34212,-22.127864000000002
51.466426,-0.969816,87.155945,2022-08-07T13:38:59.213Z,6378187.155945,87.155945,-22.314038999999994
51.4663,-0.969838,86.924074,2022-08-07T13:39:02.212Z,6378186.924074,86.924074,-22.545909999999992
51.46617,-0.969811,86.684262,2022-08-07T13:39:05.221Z,6378186.684262,86.684262,-22.785721999999993
51.466069,-0.969844,86.495698,2022-08-07T13:39:07.231Z,6378186.495698,86.495698,-22.974285999999992
51.465935,-0.96989,86.245008,2022-08-07T13:39:10.223Z,6378186.245008,86.245008,-23.224975999999998
51.465842,-0.969878,86.07432,2022-08-07T13:39:12.208Z,6378186.07432,86.07432,-23.395663999999996
51.465718,-0.969886,85.847284,2022-08-07T13:39:15.225Z,6378185.847284,85.847284,-23.622699999999995
51.465602,-0.969922,85.631137,2022-08-07T13:39:18.213Z,6378185.631137,85.631137,-23.838847
51.465478,-0.969983,85.393871,2022-08-07T13:39:21.228Z,6378185.393871,85.393871,-24.076112999999992
51.465376,-0.970105,85.161158,2022-08-07T13:39:24.205Z,6378185.161158,85.161158,-24.308825999999996
51.465255,-0.970152,84.933405,2022-08-07T13:39:27.219Z,6378184.933405,84.933405,-24.536579000000003
51.465143,-0.970203,84.720421,2022-08-07T13:39:30.223Z,6378184.720421,84.720421,-24.749562999999995
51.465,-0.970161,84.454465,2022-08-07T13:39:33.218Z,6378184.454465,84.454465,-25.015518999999998
51.46488,-0.970171,84.234635,2022-08-07T13:39:36.211Z,6378184.234635,84.234635,-25.235349
51.464772,-0.970196,84.134455,2022-08-07T13:39:39.225Z,6378184.134455,84.134455,-25.335528999999994
51.464673,-0.970118,84.052185,2022-08-07T13:39:42.227Z,6378184.052185,84.052185,-25.417799000000002
51.46462,-0.969983,83.978025,2022-08-07T13:39:45.210Z,6378183.978025,83.978025,-25.491958999999994
51.464545,-0.969875,83.902861,2022-08-07T13:39:50.206Z,6378183.902861,83.902861,-25.567122999999995
51.464456,-0.96983,83.833252,2022-08-07T13:39:53.206Z,6378183.833252,83.833252,-25.636731999999995
51.464367,-0.969791,83.764429,2022-08-07T13:39:57.226Z,6378183.764429,83.764429,-25.70555499999999
51.464275,-0.969837,83.692545,2022-08-07T13:40:04.207Z,6378183.692545,83.692545,-25.777439
51.464231,-0.969991,83.613805,2022-08-07T13:40:07.211Z,6378183.613805,83.613805,-25.856178999999997
51.464217,-0.970169,83.530422,2022-08-07T13:40:10.228Z,6378183.530422,83.530422,-25.939561999999995
51.464198,-0.970358,83.441447,2022-08-07T13:40:14.210Z,6378183.441447,83.441447,-26.028537
51.464143,-0.970502,83.362946,2022-08-07T13:40:17.217Z,6378183.362946,83.362946,-26.107038000000003
51.464082,-0.970643,83.283165,2022-08-07T13:40:20.215Z,6378183.283165,83.283165,-26.186819
51.464032,-0.970782,83.208569,2022-08-07T13:40:23.229Z,6378183.208569,83.208569,-26.261415
51.463989,-0.97094,83.128437,2022-08-07T13:40:27.217Z,6378183.128437,83.128437,-26.34154699999999
51.463919,-0.971047,83.056327,2022-08-07T13:40:32.223Z,6378183.056327,83.056327,-26.413657
51.463808,-0.97101,82.971756,2022-08-07T13:40:36.208Z,6378182.971756,82.971756,-26.498227999999997
51.463743,-0.970909,82.904267,2022-08-07T13:40:38.206Z,6378182.904267,82.904267,-26.565716999999992
51.463682,-0.970799,82.871277,2022-08-07T13:40:40.213Z,6378182.871277,82.871277,-26.59870699999999
51.463601,-0.970657,82.907037,2022-08-07T13:40:43.212Z,6378182.907037,82.907037,-26.562946999999994
51.463534,-0.970522,82.939096,2022-08-07T13:40:46.214Z,6378182.939096,82.939096,-26.53088799999999
51.463466,-0.970379,82.97251,2022-08-07T13:40:49.215Z,6378182.97251,82.97251,-26.497473999999997
51.463391,-0.97024,83.006665,2022-08-07T13:40:52.222Z,6378183.006665,83.006665,-26.463319
51.46333,-0.970104,83.037791,2022-08-07T13:40:55.215Z,6378183.037791,83.037791,-26.432192999999998
51.463298,-0.969939,83.06989,2022-08-07T13:40:58.208Z,6378183.06989,83.06989,-26.400093999999996
51.4633,-0.969739,83.107043,2022-08-07T13:41:01.218Z,6378183.107043,83.107043,-26.362940999999992
51.463307,-0.969547,83.142767,2022-08-07T13:41:04.219Z,6378183.142767,83.142767,-26.32721699999999
51.463273,-0.969362,83.178593,2022-08-07T13:41:07.217Z,6378183.178593,83.178593,-26.29139099999999
51.463174,-0.969241,83.215691,2022-08-07T13:41:10.211Z,6378183.215691,83.215691,-26.25429299999999
51.463058,-0.969312,83.252704,2022-08-07T13:41:13.214Z,6378183.252704,83.252704,-26.217280000000002
51.462992,-0.969419,83.280671,2022-08-07T13:41:16.221Z,6378183.280671,83.280671,-26.189313
